Date,Close,High,Low,Open,Volume
2011-03-22,38.17485427856445,38.408618024547586,38.116413342068675,38.18134661504373,10151800
2011-03-23,38.12940979003906,38.23979687642398,37.98655358220335,38.12940979003906,9899800
2011-03-24,38.330692291259766,38.36316140239288,38.13589000968809,38.298225657172054,8655800
2011-03-25,38.2982292175293,38.36965730538975,38.083947430993575,38.31770870438373,8077400
2011-03-28,38.46706008911133,38.50601906322061,38.2982296111522,38.2982296111522,8382500
2011-03-29,38.45407485961914,38.512515800748034,38.26576488519874,38.298231524260174,9280300
2011-03-30,38.557952880859375,38.78522173284294,38.467045340065944,38.531978590048475,10736400
2011-03-31,38.473567962646484,38.76577277169617,38.44759365138726,38.44759365138726,9680200
2011-04-01,38.62939453125,38.72679444048748,38.350176999420526,38.72030210402321,9908000
2011-04-04,39.0579719543457,39.07745144646072,38.60992381932977,38.63589812684734,9415100
2011-04-05,38.83070373535156,38.93459849708779,38.622914211879106,38.798237086755215,10557700
2011-04-06,38.73979568481445,38.89563906415733,38.70083422071711,38.76576999421268,10011200
2011-04-07,38.622901916503906,38.804717072400884,38.473553398867715,38.77874524801969,9232900
2011-04-08,38.60991287231445,38.81770231944811,38.5125129623087,38.78523568277952,7853200
2011-04-11,38.86964797973633,39.07094259808341,38.63588425013096,38.66185854831943,9845800
2011-04-12,38.92160415649414,39.012514223645134,38.739788976284274,38.739788976284274,9208000
2011-04-13,38.70082473754883,38.92809617352348,38.64238379424631,38.73978619209914,10509000
2011-04-14,38.973541259765625,39.038474525799415,38.62939049110497,38.66834945990711,10436200
2011-04-15,39.32420349121094,39.577446803829936,38.94758345302632,39.1164139794699,18608500
2011-04-18,39.2592658996582,39.733285856146175,39.02550209053071,39.252773561425215,20034800
2011-04-19,40.70729446411133,40.82417635256137,40.12937983624495,40.25924887641677,26083100
2011-04-20,41.8111686706543,41.90857104926632,41.02546473694131,41.04494422184556,26732100
2011-04-21,41.60338592529297,41.75273692370408,41.40858361381845,41.43455791589393,11688100
2011-04-25,41.629364013671875,41.68780248308816,41.23975687824123,41.33066694377392,7226900
2011-04-26,42.1748046875,42.40207858663455,41.603384917949974,41.603384917949974,14500000
2011-04-27,42.57740020751953,42.59687969566662,41.16832775184187,41.20079439110229,23777500
2011-04-28,42.454017639160156,42.687781372779384,42.16181544918158,42.4605124523415,13091400
2011-04-29,42.67479705810547,42.837132710362965,42.467007621379516,42.59037934831336,12100000
2011-05-02,42.99296569824219,43.05789895646924,42.73322771124394,42.80465578152071,15456200
2011-05-03,43.025447845458984,43.155314401275774,42.86311217364223,42.928045451550624,13105500
2011-05-04,42.642337799072266,43.06441158328546,42.44753794380685,42.8566220985471,13408900
2011-05-05,42.21376037597656,42.603364913435634,42.07739903557041,42.49946772793163,14925200
2011-05-06,42.382591247558594,42.53194223214331,42.285193816406725,42.36960657476871,11904600
2011-05-09,42.61635208129883,42.700769787989145,42.25272181891212,42.278696116809854,9003100
2011-05-10,42.70077896118164,42.7267532646593,42.38909227354156,42.60337656166338,9693100
2011-05-11,43.22673416137695,43.3371212079536,42.733232427029385,43.06439852084991,19986100
2011-05-12,43.62932586669922,43.746207719434196,42.73972482343351,42.88258097167519,15622200
2011-05-13,43.259212493896484,43.66829661176793,42.82414911942052,43.564399401716464,11700900
2011-05-16,43.096866607666016,43.369589288296496,42.97998475109718,43.122840904024706,11513200
2011-05-17,43.11635208129883,43.1683006812331,42.76570646287929,43.00596502200689,10784100
2011-05-18,43.18129348754883,43.187788302286734,42.817663127699994,42.96700918802701,9028400
2011-05-19,43.10986328125,43.200770866770235,42.75921761391831,43.200770866770235,9685100
2011-05-20,42.65531921386719,43.0708981033106,42.389086355956586,43.01894950360738,12367000
2011-05-23,42.57091522216797,42.65533296241777,42.25923343167056,42.33066154076221,12020200
2011-05-24,42.713748931884766,43.00595602984877,42.5319338242219,42.687774637348625,11017700
2011-05-25,43.044918060302734,43.239717852062405,42.902061907224684,43.044918060302734,14767100
2011-05-26,42.90737533569336,43.08421622907841,42.7567290215031,42.95976949114116,12044100
2011-05-27,43.732643127441406,43.8636410195695,42.96632419746197,43.090770945718994,16385700
2011-05-31,44.07322311401367,44.105968832166695,43.876728816865345,44.08632040186337,16473800
2011-06-01,43.54269790649414,44.073225542142445,43.529595620865045,43.89637966555446,11003400
2011-06-02,43.54269790649414,43.72608992883885,43.41170003549233,43.51649833229378,9582900
2011-06-03,43.28725051879883,43.464096383994644,43.09731236293296,43.123506938388076,10364900
2011-06-06,43.261085510253906,43.37243002173814,43.123536411289955,43.14318985189975,8397400
2011-06-07,42.90084457397461,43.411724060974684,42.90084457397461,43.22833193713472,10426800
2011-06-08,43.320011138916016,43.378961439812905,42.691236246014924,42.89427673309149,10020300
2011-06-09,43.739192962646484,44.06668018758042,43.339658148462405,43.44445645902934,14054500
2011-06-10,43.28725051879883,43.673687967038106,43.28725051879883,43.54924124686753,9312900
2011-06-13,43.614742279052734,43.857084602557784,43.39860452788125,43.43790139226551,8146200
2011-06-14,43.94877243041992,44.11906713945815,43.71953243578603,43.85052529070337,11389100
2011-06-15,43.33311080932617,43.88328693348635,43.03836931676178,43.88328693348635,12623500
2011-06-16,43.437923431396484,43.45757187355766,42.881195916234006,43.03183730417674,11683900
2011-06-17,43.418251037597656,43.85053151785813,43.352754600837926,43.640939921992306,14336400
2011-06-20,43.56236267089844,43.71300403270883,43.274172243699844,43.28072338897064,9309200
2011-06-21,43.549259185791016,43.71955397874257,43.333121368380475,43.56890762400474,9811500
2011-06-22,43.2741584777832,43.63439639718638,43.261061188467686,43.53614923761659,7988100
2011-06-23,43.012176513671875,43.05802453123899,42.37030426773221,42.92703162306412,16234800
2011-06-24,42.612648010253906,42.97288605711232,42.462006643065756,42.94668647215354,13186200
2011-06-27,42.73707580566406,42.97286696849441,42.57333222020175,42.76327537898495,7199500
2011-06-28,43.16938400268555,43.3069280872571,42.82224322117415,42.9597873057457,7724600
2011-06-29,43.43135452270508,43.61474657062095,43.18246602868475,43.37896036405663,9227000
2011-06-30,43.568904876708984,43.82434954855869,43.39206394687684,43.50340842110668,9747200
2011-07-01,44.079776763916016,44.11907362675804,43.405148970428364,43.542697984491106,9216500
2011-07-05,44.28938674926758,44.32213248287896,44.04704433465579,44.073243919780836,9773600
2011-07-06,44.2435188293457,44.374511699006796,44.12562324782766,44.295912978975544,7100400
2011-07-07,44.48584747314453,44.57099731919099,44.14526308012881,44.42035105107113,8415200
2011-07-08,44.25660705566406,44.53169502386092,44.00771865544643,44.41379946648274,7866100
