Date,Close,High,Low,Open,Volume
2011-03-22,46.38651657104492,46.76296080537681,46.257292964670796,46.689917275468524,16209700
2011-03-23,46.40896987915039,46.63371151485325,46.07185956889117,46.43706419108456,15390600
2011-03-24,46.48202896118164,46.89779834035773,46.38089540553432,46.51011899594437,17009000
2011-03-25,46.98207473754883,47.15624751903567,46.53259133724496,46.628105166667325,16497300
2011-03-28,46.897796630859375,47.20119728674193,46.8865571880907,47.116918612342644,14608200
2011-03-29,46.77418899536133,47.13377400927522,46.41460398144743,46.723624362119445,16277400
2011-03-30,47.47087860107422,47.67876540317096,46.92026599144214,47.083203600665385,15770400
2011-03-31,47.26865005493164,47.72375350225931,47.25741489084942,47.65632965798257,15317800
2011-04-01,47.57763671875,47.667530827081535,47.29109094317238,47.60011131748074,15531500
2011-04-04,47.68440246582031,47.71811222943955,47.23491894679874,47.34167224704969,13096100
2011-04-05,47.993412017822266,48.28557755088497,47.51021880179634,47.57764260633203,17122600
2011-04-06,47.85855484008789,48.25746925660477,47.734946710853514,48.167575163173844,13339700
2011-04-07,48.184444427490234,48.20129930713012,47.70687092912815,47.84733397491652,16006700
2011-04-08,48.291202545166016,48.442905063751596,47.959711752081525,48.31929687426491,15943200
2011-04-11,47.84732437133789,48.403556720771064,47.63381784117423,48.291183734739896,13026500
2011-04-12,46.734859466552734,47.33604106289077,46.448313685392286,47.330421341450744,20728800
2011-04-13,46.7236213684082,47.167480742619276,46.38650668869624,46.95959821493361,14489400
2011-04-14,46.88092803955078,47.105665390086116,46.28536205817961,46.28536205817961,15717500
2011-04-15,47.358516693115234,47.45965024828005,46.8359940391956,47.083210348841064,17022500
2011-04-18,46.689918518066406,47.19558637223018,46.31909828274114,46.69553824049941,15107300
2011-04-19,47.083213806152344,47.189962804126516,46.616875473838576,46.616875473838576,12770800
2011-04-20,48.12263488769531,48.139489765423995,47.68439092038365,47.78552447334722,15447600
2011-04-21,48.52155303955078,48.560882519416005,48.07206959544094,48.190058035036614,12797200
2011-04-25,48.442874908447266,48.60019276564928,48.25746273963484,48.48220437274777,9852800
2011-04-26,49.117095947265625,49.150809978808596,48.46534992083363,48.56086372259338,17908800
2011-04-27,49.31938552856445,49.38680933587216,48.48222694913965,49.15083244018336,17755800
