Date,Close,High,Low,Open,Volume
2011-03-21,12.823099136352539,12.844722368567083,12.714977475983735,12.77984992227541,44100
2011-03-22,12.678938865661621,12.815891971679939,12.635691022906833,12.765434551171198,21700
2011-03-23,12.859140396118164,12.873556802629931,12.50594668552505,12.50594668552505,17800
2011-03-24,12.967257499694824,12.996090305612885,12.844720824190778,12.945632895256278,22500
2011-03-25,12.967257499694824,13.024921736707089,12.92400966564159,12.92400966564159,19100
2011-03-28,13.306036949157715,13.378117601203101,13.118629178593428,13.118629178593428,24800
2011-03-29,13.406949043273926,13.414157245225008,13.219539917017613,13.313243792733795,17700
2011-03-30,13.55831241607666,13.579937014364027,13.421360751393724,13.471816772574117,250200
2011-03-31,13.587149620056152,13.60877285053239,13.515068977212902,13.587149620056152,73100
2011-04-01,13.529485702514648,13.680853818743905,13.450196856018975,13.680853818743905,141200
2011-04-04,13.565530776977539,13.69527571424228,13.46461865902696,13.68806750941374,59100
2011-04-05,13.507863998413086,13.608776097576847,13.457407948831204,13.522280405386262,44100
2011-04-06,13.41415786743164,13.551109586382788,13.349285421686778,13.551109586382788,22800
2011-04-07,13.241164207458496,13.342076282721976,13.176291766267997,13.342076282721976,41500
2011-04-08,13.262788772583008,13.36370223282514,13.161876687164927,13.262788772583008,20600
2011-04-11,13.125835418701172,13.334869162790172,13.089795781704321,13.334869162790172,22500
2011-04-12,12.996091842651367,13.11862853264774,12.89517838482705,13.11862853264774,95300
2011-04-13,13.07537841796875,13.24116431053724,13.053755187286196,13.24116431053724,48900
2011-04-14,13.017714500427246,13.089795145742967,12.866346382605792,13.089795145742967,186100
2011-04-15,12.866347312927246,12.967259398771487,12.815891270005125,12.967259398771487,9100
2011-04-18,12.43386459350586,12.68614617906354,12.253663657368094,12.68614617906354,59900
2011-04-19,12.477110862731934,12.534775100044849,12.376198791140297,12.426654826936115,15900
2011-04-20,12.650103569030762,12.743808813887387,12.570816102025768,12.743808813887387,11300
2011-04-21,12.68614673614502,12.772642419387937,12.62848248904171,12.772642419387937,12700
2011-04-25,12.7005615234375,12.78705719565993,12.664520514324888,12.78705719565993,31000
2011-04-26,12.823099136352539,12.85913877325946,12.693354243769193,12.693354243769193,49300
2011-04-27,12.873552322387695,12.880760523134986,12.657310424440093,12.830303117903943,14400
2011-04-28,12.89517593383789,12.89517593383789,12.657310801388252,12.794263870017971,40200
2011-04-29,13.241164207458496,13.30603527382508,12.902385597947244,13.003299048034638,40000
