Date,Close,High,Low,Open,Volume
2011-03-22,25.546833038330078,25.779139569445544,25.52571230975062,25.596110262669946,6506200
2011-03-23,25.77914810180664,25.82138688753839,25.36380944103981,25.39900977185371,8496900
2011-03-24,26.300086975097656,26.574632416757712,25.898827839531627,25.941063947227832,9999300
2011-03-25,26.342313766479492,26.623900250107845,26.285998080998457,26.335275312822258,7611400
2011-03-28,25.800254821777344,26.405660975938773,25.779134097680878,26.37046334965366,8585300
2011-03-29,26.539419174194336,26.61685557335768,26.152239863784718,26.307109976704307,18370800
2011-03-30,26.44790267944336,26.63797310500481,26.19447544536143,26.44086422756644,7722000
2011-03-31,26.088891983032227,26.370475811790495,25.912901083030302,26.250803288785036,8917300
2011-04-01,26.440879821777344,26.65910686895872,26.018499954062033,26.131134048371056,9247500
2011-04-04,26.377513885498047,26.5605432186452,26.208561459555693,26.384552339100445,6571700
2011-04-05,26.469026565551758,26.637978987384617,26.22264041434513,26.23672000661517,10098700
2011-04-06,26.398637771606445,26.602787881538195,26.194487661674696,26.539431043470007,10077900
2011-04-07,26.630937576293945,26.68021480106249,26.21559904938238,26.356389585631174,10395700
2011-04-08,26.370464324951172,26.722445971633615,26.215594226487553,26.68020989269211,9848100
2011-04-11,26.469026565551758,26.708374263327187,26.328236013666622,26.363433651637905,7032900
2011-04-12,26.581666946411133,26.7435809533585,26.300083090198573,26.3423191916559,8542600
2011-04-13,26.518306732177734,26.729497954206025,26.1663249426745,26.63798193702096,10337800
2011-04-14,26.637969970703125,26.729485946777352,26.363424727887182,26.46901760605892,6608300
2011-04-15,26.870281219482422,27.03219516181158,26.708369962560475,26.715411100265502,10440600
2011-04-18,26.581666946411133,26.623905733276743,26.194487465738685,26.595746542033,8250600
2011-04-19,26.588714599609375,26.764705559877843,26.44792129431281,26.673189508623736,7023300
2011-04-20,26.70836067199707,27.10961944857426,26.637965431877177,26.947708247973488,8887400
2011-04-21,26.609817504882812,26.87028322586627,26.426788191993538,26.799887956002877,8406800
2011-04-25,26.440879821777344,26.546472774649697,26.250809284116748,26.476077472734794,8594000
2011-04-26,26.194477081298828,26.433824741167975,26.00440664386681,26.243754303735955,14100000
